epoch,step,val_loss,train_loss
199,199,,0.12268316000699997
199,199,0.11827652901411057,
200,200,0.11827541887760162,
201,201,0.11827486753463745,
202,202,0.11827496439218521,
203,203,0.11827567964792252,
204,204,0.11827631294727325,
205,205,0.11827774345874786,
206,206,0.11827953159809113,
207,207,0.11828086525201797,
208,208,0.11828263103961945,
209,209,0.11828378587961197,
210,210,0.11828458309173584,
211,211,0.11828526109457016,
